-2.95,0.92,0.49,2.73,-0.51,1.12
-2.95,0.75,0.49,2.66,-0.61,1.12
-2.95,0.75,0.49,2.66,-0.72,1.12
-1.42,0.75,0.49,2.66,-0.72,1.12
-1.42,-0.14,0.49,2.66,-1.55,1.12
-1.42,-0.14,0.49,2.66,-1.73,1.12
